Semaine,Date,N°. ZONE,NameZONE,N°. Atelier,NameAtelier _x,Obj Abs,Tx. Abs ,Obj. Polyvalence,Tx. Polyvalence,Obj Safety,# d'accident Avec Arrêt ,Réf Produit,DésignationProduit,QtéProduite_x,QtéLivrée_x,NbrDéfaut.Int,Qtérebut.Int,QtéRéclamée ,ObjNQ.Int,ObjDPU,ObjNQ.Ext,ObjPPM.Int,ObjPPM.Client,TxNQ.Int,DPU,TxNQExt,PPMRebut.Int,PPM.Client,QtéProduite_y,QtéLancéePDP,QtéEng.Client ,QtéLivrée_y,ObjOTP,ObjOTD,OTD,OTP ,QtéProduite,QtéLivrée,Tpsd'ouv. Nette (s),TpsSTD.Unitaire (s),TpsPointée.NetProduit (s) ,Hr.Badgées (s),ETP.théo,ETP.Réel,OBJEFF.NET,OBJEFF.BRUT,Efficience Nette,Efficience Brute,NameAtelier _y,N°. Unité ,Unité ,NameUnit,Site,NameSite
S35,29-Aug,ZONE.10,FIN_MQB,ATEL.4,ATELIER.FIN,3%,3.2%,80%,80%,0,0,90VU,Rack 90VU_A321. Neo ,860,0,14,0,0,1.50%,1.80%,0.40%,15000,4000.0,0.00%,2%,0.00%, -      , -      ,860,946,0,0,99%,94%,100.0%,91%,860,0,25740,767,767193,772200,25.6,29.8,85%,78%,86%,85%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,SF1.PPE21,Push Start/ Stop (INJ),771,0,3,6,0,1.50%,1.80%,,15000,,0.78%,0%,," 7,782    ",,771,848,0%,0,99%,96%,,91%,771,0,25740,231,228469,231660,6.9,8.9,85%,78%,78%,77%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),780,0,6,1,0,1.50%,1.80%,,15000,,0.13%,1%,," 1,282    ",,780,858,0%,0,99%,96%,,91%,780,0,25740,280,280327,283140,8.5,10.9,85%,78%,78%,77%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,SF2.M32,Siwtch de Commande (IR),789,0,8,1,0,1.50%,1.80%,,15000,,0.13%,1%,," 1,267    ",,789,868,0%,0,99%,96%,,91%,789,0,25740,307,310237,334620,9.4,12.1,85%,78%,78%,72%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,SF2.PPE21,Push Start/ Stop (IR),798,0,7,1,0,1.50%,1.80%,,15000,,0.13%,1%,," 1,253    ",,798,877,0%,0,99%,96%,,91%,798,0,25740,287,293474,308880,8.9,11.4,85%,78%,78%,74%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),807,0,1,2,0,1.50%,1.80%,,15000,,0.25%,0%,," 2,478    ",,807,887,0%,0,99%,96%,,91%,807,0,25740,273,282467,283140,8.6,11.0,85%,78%,78%,78%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,SF3.M32,Siwtch de Commande (ASS),816,0,19,0,0,1.50%,1.80%,,15000,,0.00%,2%,, -      ,,816,897,0%,0,99%,96%,,91%,816,0,25740,227,237252,257400,7.2,9.2,85%,78%,78%,72%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,SF3.PPE21,Push Start/ Stop (ASS),825,0,1,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,825,907,0%,0,99%,96%,,91%,825,0,25740,227,217529,231660,7.3,8.5,85%,78%,86%,81%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),834,0,0,1,0,1.50%,1.80%,,15000,,0.12%,0%,," 1,199    ",,834,917,0%,0,99%,96%,,91%,834,0,25740,407,394381,411840,13.2,15.3,85%,78%,86%,82%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,M32,Siwtch de Commande,843,743,5,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.12%,1%,0.00%," 1,186    ", -      ,843,926,740,743,99%,94%,100.0%,91%,843,743,25740,293,286891,308880,9.6,11.1,85%,78%,86%,80%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,PPE21,Push Start/ Stop ,852,752,22,4,0,1.50%,1.80%,0.40%,15000,4000.0,0.47%,3%,0.00%," 4,695    ", -      ,852,936,758,734,99%,94%,96.8%,91%,852,734,25740,215,212687,231660,7.1,8.3,85%,78%,86%,79%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.11,FIN_PSA,ATEL.4,ATELIER.FIN,3%,2.4%,80%,79%,0,0,90VU,Rack 90VU_A321. Neo ,860,0,14,0,0,1.50%,1.80%,0.40%,15000,4000.0,0.00%,2%,0.00%, -      , -      ,860,946,0,0,99%,94%,100.0%,91%,860,0,25740,767,767193,772200,25.6,29.8,85%,78%,86%,85%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,SF1.PPE21,Push Start/ Stop (INJ),771,0,3,6,0,1.50%,1.80%,,15000,,0.78%,0%,," 7,782    ",,771,848,0%,0,99%,96%,,91%,771,0,25740,231,228469,231660,6.9,8.9,85%,78%,78%,77%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),780,0,6,1,0,1.50%,1.80%,,15000,,0.13%,1%,," 1,282    ",,780,858,0%,0,99%,96%,,91%,780,0,25740,280,280327,283140,8.5,10.9,85%,78%,78%,77%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,SF2.M32,Siwtch de Commande (IR),789,0,8,1,0,1.50%,1.80%,,15000,,0.13%,1%,," 1,267    ",,789,868,0%,0,99%,96%,,91%,789,0,25740,307,310237,334620,9.4,12.1,85%,78%,78%,72%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,SF2.PPE21,Push Start/ Stop (IR),798,0,7,1,0,1.50%,1.80%,,15000,,0.13%,1%,," 1,253    ",,798,877,0%,0,99%,96%,,91%,798,0,25740,287,293474,308880,8.9,11.4,85%,78%,78%,74%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),807,0,1,2,0,1.50%,1.80%,,15000,,0.25%,0%,," 2,478    ",,807,887,0%,0,99%,96%,,91%,807,0,25740,273,282467,283140,8.6,11.0,85%,78%,78%,78%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,SF3.M32,Siwtch de Commande (ASS),816,0,19,0,0,1.50%,1.80%,,15000,,0.00%,2%,, -      ,,816,897,0%,0,99%,96%,,91%,816,0,25740,227,237252,257400,7.2,9.2,85%,78%,78%,72%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,SF3.PPE21,Push Start/ Stop (ASS),825,0,1,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,825,907,0%,0,99%,96%,,91%,825,0,25740,227,217529,231660,7.3,8.5,85%,78%,86%,81%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),834,0,0,1,0,1.50%,1.80%,,15000,,0.12%,0%,," 1,199    ",,834,917,0%,0,99%,96%,,91%,834,0,25740,407,394381,411840,13.2,15.3,85%,78%,86%,82%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,M32,Siwtch de Commande,843,743,5,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.12%,1%,0.00%," 1,186    ", -      ,843,926,740,743,99%,94%,100.0%,91%,843,743,25740,293,286891,308880,9.6,11.1,85%,78%,86%,80%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,PPE21,Push Start/ Stop ,852,752,22,4,0,1.50%,1.80%,0.40%,15000,4000.0,0.47%,3%,0.00%," 4,695    ", -      ,852,936,758,734,99%,94%,96.8%,91%,852,734,25740,215,212687,231660,7.1,8.3,85%,78%,86%,79%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,29-Aug,ZONE.12,FIN_A321.Neo,ATEL.4,ATELIER.FIN,3%,8.5%,80%,85%,0,0,90VU,Rack 90VU_A321. Neo ,860,0,14,0,0,1.50%,1.80%,0.40%,15000,4000.0,0.00%,2%,0.00%, -      , -      ,860,946,0,0,99%,94%,100.0%,91%,860,0,25740,767,767193,772200,25.6,29.8,85%,78%,86%,85%,ATELIER.FIN,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,SF1.PPE21,Push Start/ Stop (INJ),878,0,6,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,139    ",,878,966,0%,0,99%,96%,,91%,878,0,25740,231,235899,257400,7.9,9.2,85%,78%,86%,79%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),887,0,10,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,887,975,0%,0,99%,96%,,91%,887,0,25740,280,289041,308880,9.7,11.2,85%,78%,86%,80%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,SF2.M32,Siwtch de Commande (IR),896,0,4,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,896,985,0%,0,99%,96%,,91%,896,0,25740,307,319447,334620,10.7,12.4,85%,78%,86%,82%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,SF2.PPE21,Push Start/ Stop (IR),905,0,4,1,0,1.50%,1.80%,,15000,,0.11%,0%,," 1,105    ",,905,995,0%,0,99%,96%,,91%,905,0,25740,287,301785,308880,10.1,11.7,85%,78%,86%,84%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),914,0,9,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,914,1005,0%,0,99%,96%,,91%,914,0,25740,273,290089,308880,9.7,11.3,85%,78%,86%,81%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,SF3.M32,Siwtch de Commande (ASS),923,0,6,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,923,1015,0%,0,99%,96%,,91%,923,0,25740,227,243343,257400,8.1,9.5,85%,78%,86%,81%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,SF3.PPE21,Push Start/ Stop (ASS),932,0,7,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,073    ",,932,1024,0%,0,99%,96%,,91%,932,0,25740,227,245690,257400,8.2,9.5,85%,78%,86%,82%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),941,0,5,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,063    ",,941,1034,0%,0,99%,96%,,91%,941,0,25740,407,444892,463320,14.9,17.3,85%,78%,86%,83%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,M32,Siwtch de Commande,949,849,3,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.11%,0%,0.00%," 1,054    ", -      ,949,1044,823,849,99%,94%,100.0%,91%,949,849,25740,293,323247,334620,10.8,12.6,85%,78%,86%,83%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,PPE21,Push Start/ Stop ,958,858,9,2,2,1.50%,1.80%,0.40%,15000,4000.0,0.21%,1%,0.23%," 2,088    "," 2,331    ",958,1054,850,858,99%,94%,100.0%,91%,958,858,25740,215,239358,257400,8.0,9.3,85%,78%,86%,80%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.2,INJ.XC_PSA,ATEL.1,ATELIER INJ. XC,3%,2.6%,80%,79%,0,0,90VU,Rack 90VU_A321. Neo ,967,867,9,0,3,1.50%,1.80%,0.40%,15000,4000.0,0.00%,1%,0.35%, -      ," 3,460    ",967,1063,867,867,99%,94%,100.0%,91%,967,867,25740,767,862404,875160,28.8,33.5,85%,78%,86%,85%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,SF1.PPE21,Push Start/ Stop (INJ),878,0,6,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,139    ",,878,966,0%,0,99%,96%,,91%,878,0,25740,231,235899,257400,7.9,9.2,85%,78%,86%,79%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),887,0,10,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,887,975,0%,0,99%,96%,,91%,887,0,25740,280,289041,308880,9.7,11.2,85%,78%,86%,80%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,SF2.M32,Siwtch de Commande (IR),896,0,4,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,896,985,0%,0,99%,96%,,91%,896,0,25740,307,319447,334620,10.7,12.4,85%,78%,86%,82%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,SF2.PPE21,Push Start/ Stop (IR),905,0,4,1,0,1.50%,1.80%,,15000,,0.11%,0%,," 1,105    ",,905,995,0%,0,99%,96%,,91%,905,0,25740,287,301785,308880,10.1,11.7,85%,78%,86%,84%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),914,0,9,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,914,1005,0%,0,99%,96%,,91%,914,0,25740,273,290089,308880,9.7,11.3,85%,78%,86%,81%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,SF3.M32,Siwtch de Commande (ASS),923,0,6,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,923,1015,0%,0,99%,96%,,91%,923,0,25740,227,243343,257400,8.1,9.5,85%,78%,86%,81%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,SF3.PPE21,Push Start/ Stop (ASS),932,0,7,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,073    ",,932,1024,0%,0,99%,96%,,91%,932,0,25740,227,245690,257400,8.2,9.5,85%,78%,86%,82%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),941,0,5,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,063    ",,941,1034,0%,0,99%,96%,,91%,941,0,25740,407,444892,463320,14.9,17.3,85%,78%,86%,83%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,M32,Siwtch de Commande,949,849,3,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.11%,0%,0.00%," 1,054    ", -      ,949,1044,823,849,99%,94%,100.0%,91%,949,849,25740,293,323247,334620,10.8,12.6,85%,78%,86%,83%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,PPE21,Push Start/ Stop ,958,858,9,2,2,1.50%,1.80%,0.40%,15000,4000.0,0.21%,1%,0.23%," 2,088    "," 2,331    ",958,1054,850,858,99%,94%,100.0%,91%,958,858,25740,215,239358,257400,8.0,9.3,85%,78%,86%,80%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,3.2%,80%,80%,0,0,90VU,Rack 90VU_A321. Neo ,967,867,9,0,3,1.50%,1.80%,0.40%,15000,4000.0,0.00%,1%,0.35%, -      ," 3,460    ",967,1063,867,867,99%,94%,100.0%,91%,967,867,25740,767,862404,875160,28.8,33.5,85%,78%,86%,85%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,SF1.PPE21,Push Start/ Stop (INJ),878,0,6,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,139    ",,878,966,0%,0,99%,96%,,91%,878,0,25740,231,235899,257400,7.9,9.2,85%,78%,86%,79%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),887,0,10,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,887,975,0%,0,99%,96%,,91%,887,0,25740,280,289041,308880,9.7,11.2,85%,78%,86%,80%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,SF2.M32,Siwtch de Commande (IR),896,0,4,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,896,985,0%,0,99%,96%,,91%,896,0,25740,307,319447,334620,10.7,12.4,85%,78%,86%,82%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,SF2.PPE21,Push Start/ Stop (IR),905,0,4,1,0,1.50%,1.80%,,15000,,0.11%,0%,," 1,105    ",,905,995,0%,0,99%,96%,,91%,905,0,25740,287,301785,308880,10.1,11.7,85%,78%,86%,84%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),914,0,9,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,914,1005,0%,0,99%,96%,,91%,914,0,25740,273,290089,308880,9.7,11.3,85%,78%,86%,81%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,SF3.M32,Siwtch de Commande (ASS),923,0,6,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,923,1015,0%,0,99%,96%,,91%,923,0,25740,227,243343,257400,8.1,9.5,85%,78%,86%,81%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,SF3.PPE21,Push Start/ Stop (ASS),932,0,7,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,073    ",,932,1024,0%,0,99%,96%,,91%,932,0,25740,227,245690,257400,8.2,9.5,85%,78%,86%,82%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),941,0,5,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,063    ",,941,1034,0%,0,99%,96%,,91%,941,0,25740,407,444892,463320,14.9,17.3,85%,78%,86%,83%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,M32,Siwtch de Commande,949,849,3,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.11%,0%,0.00%," 1,054    ", -      ,949,1044,823,849,99%,94%,100.0%,91%,949,849,25740,293,323247,334620,10.8,12.6,85%,78%,86%,83%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,PPE21,Push Start/ Stop ,958,858,9,2,2,1.50%,1.80%,0.40%,15000,4000.0,0.21%,1%,0.23%," 2,088    "," 2,331    ",958,1054,850,858,99%,94%,100.0%,91%,958,858,25740,215,239358,257400,8.0,9.3,85%,78%,86%,80%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,82%,0,0,90VU,Rack 90VU_A321. Neo ,967,867,9,0,3,1.50%,1.80%,0.40%,15000,4000.0,0.00%,1%,0.35%, -      ," 3,460    ",967,1063,867,867,99%,94%,100.0%,91%,967,867,25740,767,862404,875160,28.8,33.5,85%,78%,86%,85%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.4%,80%,84%,0,0,SF1.PPE21,Push Start/ Stop (INJ),878,0,6,1,0,1.50%,1.80%,,15000,,0.11%,1%,," 1,139    ",,878,966,0%,0,99%,96%,,91%,878,0,25740,231,235899,257400,7.9,9.2,85%,78%,86%,79%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S35,30-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.4%,80%,84%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),887,0,10,0,0,1.50%,1.80%,,15000,,0.00%,1%,, -      ,,887,975,0%,0,99%,96%,,91%,887,0,25740,280,289041,308880,9.7,11.2,85%,78%,86%,80%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
